year,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
1997,71,1946,1520,257,.60600001,7.5735312,0,0,0,5.5490761,57.358376,.60600001,7.3264656
1998,71,1946,1441,279,.64989996,7.5735312,1,0,0,5.6312118,57.358376,.64989996,7.2730927
1999,71,1946,1440,293,.55790001,7.5735312,0,1,0,5.6801724,57.358376,.55790001,7.2723985
2000,71,1946,1537,301,.63690001,7.5735312,0,0,1,5.7071104,57.358376,.63690001,7.3375878
1997,72,321,445,152,.89579999,5.771441,0,0,0,5.0238805,33.309532,.89579999,6.0980744
1998,72,321,370,186,.97710001,5.771441,1,0,0,5.2257466,33.309532,.97710001,5.9135032
1999,72,321,309,244,.96139997,5.771441,0,1,0,5.4971681,33.309532,.96139997,5.7333412
2000,72,321,272,272,.9508,5.771441,0,0,1,5.6058021,33.309532,.9508,5.6058021
1997,73,332,1142,88,.66600001,5.8051348,0,0,0,4.4773369,33.699589,.66600001,7.0405364
1998,73,332,1246,85,.61299998,5.8051348,1,0,0,4.4426513,33.699589,.61299998,7.1276937
1999,73,332,1173,97,.66540003,5.8051348,0,1,0,4.5747108,33.699589,.66540003,7.0673199
2000,73,332,1120,106,.58819997,5.8051348,0,0,1,4.6634393,33.699589,.58819997,7.0210838
1997,74,595,816,179,.57959998,6.3885612,0,0,0,5.187386,40.813713,.57959998,6.7044144
1998,74,595,1513,109,.53029996,6.3885612,1,0,0,4.6913481,40.813713,.53029996,7.3218498
1999,74,595,1566,121,.53060001,6.3885612,0,1,0,4.7957907,40.813713,.53060001,7.3562799
2000,74,595,1591,134,.57590002,6.3885612,0,0,1,4.89784,40.813713,.57590002,7.372118
1997,75,669,366,207,.428,6.505784,0,0,0,5.3327188,42.325226,.428,5.9026332
1998,75,669,326,208,.47779998,6.505784,1,0,0,5.3375382,42.325226,.47779998,5.7868972
1999,75,669,394,198,.54259998,6.505784,0,1,0,5.2882671,42.325226,.54259998,5.9763508
2000,75,669,401,208,.5352,6.505784,0,0,1,5.3375382,42.325226,.5352,5.9939613
1997,76,906,908,215,.48290002,6.8090391,0,0,0,5.3706379,46.363014,.48290002,6.8112445
1998,76,906,963,200,.4993,6.8090391,1,0,0,5.2983174,46.363014,.4993,6.8700533
1999,76,906,1068,200,.48109999,6.8090391,0,1,0,5.2983174,46.363014,.48109999,6.9735432
2000,76,906,1192,141,.546,6.8090391,0,0,1,4.94876,46.363014,.546,7.0833879
1997,77,302,290,110,.81199998,5.7104268,0,0,0,4.7004805,32.608974,.81199998,5.6698809
1998,77,302,231,158,.98260003,5.7104268,1,0,0,5.0625949,32.608974,.98260003,5.4424176
1999,77,302,208,159,.98750001,5.7104268,0,1,0,5.0689044,32.608974,.98750001,5.3375382
2000,77,302,176,165,.98890001,5.7104268,0,0,1,5.1059456,32.608974,.98890001,5.1704841
1997,78,214,357,249,.98480004,5.3659759,0,0,0,5.5174527,28.793697,.98480004,5.8777356
1998,78,214,349,241,.98790002,5.3659759,1,0,0,5.484797,28.793697,.98790002,5.855072
1999,78,214,312,253,.99230003,5.3659759,0,1,0,5.5333896,28.793697,.99230003,5.7430034
2000,78,214,303,274,.991,5.3659759,0,0,1,5.6131282,28.793697,.991,5.7137327
1997,79,425,922,103,.8294,6.0520892,0,0,0,4.6347289,36.627785,.8294,6.8265452
1998,79,425,1096,102,.77919996,6.0520892,1,0,0,4.6249728,36.627785,.77919996,6.9994226
1999,79,425,1076,110,.72660005,6.0520892,0,1,0,4.7004805,36.627785,.72660005,6.9810057
2000,79,425,998,131,.6656,6.0520892,0,0,1,4.8751974,36.627785,.6656,6.9057531
1997,80,756,5083,206,.55290002,6.6280413,0,0,0,5.3278761,43.930931,.55290002,8.5336571
1998,80,756,6172,162,.59069997,6.6280413,1,0,0,5.0875964,43.930931,.59069997,8.7277784
1999,80,756,6793,160,.64989996,6.6280413,0,1,0,5.0751739,43.930931,.64989996,8.8236475
2000,80,756,6768,168,.62269998,6.6280413,0,0,1,5.1239638,43.930931,.62269998,8.8199606
1997,81,508,144,106,.91550004,6.2304816,0,0,0,4.6634393,38.818901,.91550004,4.9698133
1998,81,508,188,86,.94800001,6.2304816,1,0,0,4.4543471,38.818901,.94800001,5.2364421
1999,81,508,254,84,.95249999,6.2304816,0,1,0,4.4308167,38.818901,.95249999,5.5373344
2000,81,508,272,107,.95999998,6.2304816,0,0,1,4.6728287,38.818901,.95999998,5.6058021
1997,82,516,401,145,.91290003,6.2461066,0,0,0,4.9767337,39.013847,.91290003,5.9939613
1998,82,516,472,106,.9357,6.2461066,1,0,0,4.6634393,39.013847,.9357,6.1569791
1999,82,516,535,100,.91440004,6.2461066,0,1,0,4.6051702,39.013847,.91440004,6.2822666
2000,82,516,439,132,.91420001,6.2461066,0,0,1,4.882802,39.013847,.91420001,6.0844994
1997,83,761,204,193,.73320001,6.6346335,0,0,0,5.2626901,44.018364,.73320001,5.31812
1998,83,761,249,177,.78510004,6.6346335,1,0,0,5.1761498,44.018364,.78510004,5.5174527
1999,83,761,218,206,.75879997,6.6346335,0,1,0,5.3278761,44.018364,.75879997,5.3844953
2000,83,761,254,204,.71620005,6.6346335,0,0,1,5.31812,44.018364,.71620005,5.5373344
1997,84,822,185,222,.66370004,6.7117405,0,0,0,5.4026775,45.047459,.66370004,5.220356
1998,84,822,229,214,.73589998,6.7117405,1,0,0,5.3659759,45.047459,.73589998,5.433722
1999,84,822,206,224,.72980005,6.7117405,0,1,0,5.4116459,45.047459,.72980005,5.3278761
2000,84,822,205,232,.71830004,6.7117405,0,0,1,5.4467373,45.047459,.71830004,5.32301
1997,85,1902,183,274,.59689999,7.5506611,0,0,0,5.6131282,57.012482,.59689999,5.209486
1998,85,1902,216,265,.6081,7.5506611,1,0,0,5.57973,57.012482,.6081,5.3752785
1999,85,1902,267,236,.39349997,7.5506611,0,1,0,5.4638319,57.012482,.39349997,5.5872488
2000,85,1902,221,286,.53250003,7.5506611,0,0,1,5.655992,57.012482,.53250003,5.3981628
1997,86,403,1700,112,.81989998,5.9989367,0,0,0,4.7184987,35.98724,.81989998,7.4383836
1998,86,403,2011,113,.75959998,5.9989367,1,0,0,4.7273879,35.98724,.75959998,7.6063876
1999,86,403,1943,125,.6749,5.9989367,0,1,0,4.8283138,35.98724,.6749,7.5719886
2000,86,403,1982,133,.65849996,5.9989367,0,0,1,4.8903489,35.98724,.65849996,7.5918617
1997,87,665,2047,130,.57419997,6.4997869,0,0,0,4.8675346,42.247231,.57419997,7.6241307
1998,87,665,2129,125,.52929997,6.4997869,1,0,0,4.8283138,42.247231,.52929997,7.6634078
1999,87,665,2251,121,.6099,6.4997869,0,1,0,4.7957907,42.247231,.6099,7.71913
2000,87,665,2318,129,.58770001,6.4997869,0,0,1,4.8598123,42.247231,.58770001,7.7484598
1997,88,1587,710,259,.56580001,7.3696008,0,0,0,5.556828,54.311016,.56580001,6.5652652
1998,88,1587,674,275,.62770003,7.3696008,1,0,0,5.6167712,54.311016,.62770003,6.5132303
1999,88,1587,683,295,.58099997,7.3696008,0,1,0,5.6869755,54.311016,.58099997,6.526495
2000,88,1587,716,284,.60509998,7.3696008,0,0,1,5.6489744,54.311016,.60509998,6.5736804
1997,89,526,527,216,.5133,6.2653012,0,0,0,5.3752785,39.253998,.5133,6.2672005
1998,89,526,580,214,.528,6.2653012,1,0,0,5.3659759,39.253998,.528,6.363028
1999,89,526,573,218,.5438,6.2653012,0,1,0,5.3844953,39.253998,.5438,6.3508859
2000,89,526,803,137,.4657,6.2653012,0,0,1,4.919981,39.253998,.4657,6.6883545
1997,90,2173,327,272,.69949996,7.6838641,0,0,0,5.6058021,59.041767,.69949996,5.7899604
1998,90,2173,341,286,.70249999,7.6838641,1,0,0,5.655992,59.041767,.70249999,5.8318825
1999,90,2173,311,310,.66860002,7.6838641,0,1,0,5.7365723,59.041767,.66860002,5.7397928
2000,90,2173,353,320,.67940003,7.6838641,0,0,1,5.768321,59.041767,.67940003,5.866468
1997,91,904,224,274,.79320002,6.8068295,0,0,0,5.6131282,46.332928,.79320002,5.4116459
1998,91,904,197,269,.81370002,6.8068295,1,0,0,5.5947113,46.332928,.81370002,5.2832036
1999,91,904,175,250,.77579999,6.8068295,0,1,0,5.521461,46.332928,.77579999,5.1647859
2000,91,904,230,230,.83429998,6.8068295,0,0,1,5.4380794,46.332928,.83429998,5.4380794
1997,92,356,1091,144,.67430001,5.8749309,0,0,0,4.9698133,34.514812,.67430001,6.9948502
1998,92,356,1297,110,.70179999,5.8749309,1,0,0,4.7004805,34.514812,.70179999,7.167809
1999,92,356,1441,103,.65459996,5.8749309,0,1,0,4.6347289,34.514812,.65459996,7.2730927
2000,92,356,1411,117,.55269998,5.8749309,0,0,1,4.7621741,34.514812,.55269998,7.2520537
1997,93,481,436,230,.9461,6.1758671,0,0,0,5.4380794,38.141335,.9461,6.0776424
1998,93,481,721,115,.75800002,6.1758671,1,0,0,4.7449322,38.141335,.75800002,6.5806394
1999,93,481,552,175,.90279996,6.1758671,0,1,0,5.1647859,38.141335,.90279996,6.3135481
2000,93,481,535,194,.94269997,6.1758671,0,0,1,5.267858,38.141335,.94269997,6.2822666
1997,94,750,211,206,.78550005,6.6200733,0,0,0,5.3278761,43.825371,.78550005,5.3518581
1998,94,750,211,193,.82809997,6.6200733,1,0,0,5.2626901,43.825371,.82809997,5.3518581
1999,94,750,163,218,.76519996,6.6200733,0,1,0,5.3844953,43.825371,.76519996,5.09375
2000,94,750,193,197,.80610001,6.6200733,0,0,1,5.2832036,43.825371,.80610001,5.2626901
1997,95,2094,190,272,.67010003,7.6468315,0,0,0,5.6058021,58.474033,.67010003,5.2470241
1998,95,2094,229,248,.65429997,7.6468315,1,0,0,5.5134287,58.474033,.65429997,5.433722
1999,95,2094,218,285,.5,7.6468315,0,1,0,5.6524892,58.474033,.5,5.3844953
2000,95,2094,244,305,.588,7.6468315,0,0,1,5.7203116,58.474033,.588,5.4971681
1997,96,1590,433,241,.7586,7.3714895,0,0,0,5.484797,54.33886,.7586,6.0707378
1998,96,1590,487,240,.70660001,7.3714895,1,0,0,5.480639,54.33886,.70660001,6.1882639
1999,96,1590,467,252,.65470004,7.3714895,0,1,0,5.529429,54.33886,.65470004,6.1463294
2000,96,1590,530,234,.62950003,7.3714895,0,0,1,5.4553213,54.33886,.62950003,6.2728772
1997,97,874,368,203,.71959996,6.7730803,0,0,0,5.3132062,45.874619,.71959996,5.908083
1998,97,874,396,201,.81349999,6.7730803,1,0,0,5.3033047,45.874619,.81349999,5.9814143
1999,97,874,435,196,.75639999,6.7730803,0,1,0,5.2781148,45.874619,.75639999,6.075346
2000,97,874,418,224,.72980005,6.7730803,0,0,1,5.4116459,45.874619,.72980005,6.0354815
1997,98,1892,440,268,.64169997,7.5453897,0,0,0,5.5909872,56.932903,.64169997,6.0867748
1998,98,1892,436,298,.67900002,7.5453897,1,0,0,5.6970935,56.932903,.67900002,6.0776424
1999,98,1892,485,296,.57060003,7.5453897,0,1,0,5.6903596,56.932903,.57060003,6.1841488
2000,98,1892,523,303,.64819998,7.5453897,0,0,1,5.7137327,56.932903,.64819998,6.2595816
1997,99,2139,1185,306,.63480002,7.6680937,0,0,0,5.7235851,58.79966,.63480002,7.077498
1998,99,2139,1045,341,.67699999,7.6680937,1,0,0,5.8318825,58.79966,.67699999,6.9517722
1999,99,2139,1081,361,.59790003,7.6680937,0,1,0,5.8888779,58.79966,.59790003,6.985642
2000,99,2139,1237,370,.63849998,7.6680937,0,0,1,5.9135032,58.79966,.63849998,7.1204443
1997,100,2117,265,344,.6117,7.6577554,0,0,0,5.8406415,58.641216,.6117,5.57973
1998,100,2117,258,357,.56880003,7.6577554,1,0,0,5.8777356,58.641216,.56880003,5.5529594
1999,100,2117,291,366,.5492,7.6577554,0,1,0,5.9026332,58.641216,.5492,5.6733232
2000,100,2117,372,407,.57609999,7.6577554,0,0,1,6.0088134,58.641216,.57609999,5.9188938
1997,101,1920,276,359,.63150001,7.5600805,0,0,0,5.8833222,57.154819,.63150001,5.6204009
1998,101,1920,293,357,.63770002,7.5600805,1,0,0,5.8777356,57.154819,.63770002,5.6801724
1999,101,1920,284,358,.58810002,7.5600805,0,1,0,5.8805332,57.154819,.58810002,5.6489744
2000,101,1920,341,347,.59669995,7.5600805,0,0,1,5.8493247,57.154819,.59669995,5.8318825
1997,102,215,351,90,.89039999,5.3706379,0,0,0,4.4998097,28.843752,.89039999,5.8607864
1998,102,215,439,87,.68970001,5.3706379,1,0,0,4.4659081,28.843752,.68970001,6.0844994
1999,102,215,478,79,.74110001,5.3706379,0,1,0,4.3694477,28.843752,.74110001,6.1696105
2000,102,215,453,97,.74870002,5.3706379,0,0,1,4.5747108,28.843752,.74870002,6.1158919
1997,103,2183,578,272,.5654,7.6884556,0,0,0,5.6058021,59.11235,.5654,6.3595738
1998,103,2183,562,314,.667,7.6884556,1,0,0,5.749393,59.11235,.667,6.331502
1999,103,2183,532,318,.5654,7.6884556,0,1,0,5.7620516,59.11235,.5654,6.2766433
2000,103,2183,607,343,.60299999,7.6884556,0,0,1,5.8377304,59.11235,.60299999,6.4085288
1997,104,483,647,203,.49810001,6.1800165,0,0,0,5.3132062,38.192604,.49810001,6.4723463
1998,104,483,674,200,.4962,6.1800165,1,0,0,5.2983174,38.192604,.4962,6.5132303
1999,104,483,660,209,.51319999,6.1800165,0,1,0,5.3423343,38.192604,.51319999,6.49224
2000,104,483,707,226,.4937,6.1800165,0,0,1,5.4205351,38.192604,.4937,6.5610309
1997,105,794,184,222,.7597,6.6770835,0,0,0,5.4026775,44.583443,.7597,5.2149358
1998,105,794,197,192,.80320001,6.6770835,1,0,0,5.2574954,44.583443,.80320001,5.2832036
1999,105,794,190,206,.74940002,6.6770835,0,1,0,5.3278761,44.583443,.74940002,5.2470241
2000,105,794,198,202,.77079999,6.6770835,0,0,1,5.3082676,44.583443,.77079999,5.2882671
1997,106,406,1768,114,.80730003,6.0063534,0,0,0,4.7361984,36.076283,.80730003,7.4776044
1998,106,406,1894,113,.78839993,6.0063534,1,0,0,4.7273879,36.076283,.78839993,7.5464463
1999,106,406,1875,126,.74040002,6.0063534,0,1,0,4.8362818,36.076283,.74040002,7.5363641
2000,106,406,1769,135,.6947,6.0063534,0,0,1,4.9052749,36.076283,.6947,7.4781699
1997,107,674,213,202,.7902,6.5132303,0,0,0,5.3082676,42.422169,.7902,5.3612924
1998,107,674,239,187,.79480004,6.5132303,1,0,0,5.2311087,42.422169,.79480004,5.4764633
1999,107,674,213,194,.78470004,6.5132303,0,1,0,5.267858,42.422169,.78470004,5.3612924
2000,107,674,188,233,.75459999,6.5132303,0,0,1,5.4510384,42.422169,.75459999,5.2364421
1997,108,264,135,103,.5808,5.5759492,0,0,0,4.6347289,31.091209,.5808,4.9052749
1998,108,264,195,80,.7561,5.5759492,1,0,0,4.3820267,31.091209,.7561,5.2729998
1999,108,264,225,95,.7414,5.5759492,0,1,0,4.5538769,31.091209,.7414,5.4161005
2000,108,264,217,112,.68099999,5.5759492,0,0,1,4.7184987,31.091209,.68099999,5.3798971
1997,109,540,2546,174,.7385,6.2915692,0,0,0,5.1590552,39.583843,.7385,7.842279
1998,109,540,3175,145,.71669996,6.2915692,1,0,0,4.9767337,39.583843,.71669996,8.0630627
1999,109,540,3568,131,.51520002,6.2915692,0,1,0,4.8751974,39.583843,.51520002,8.1797609
2000,109,540,3195,185,.5607,6.2915692,0,0,1,5.220356,39.583843,.5607,8.0693426
1997,110,545,686,115,.85040003,6.300786,0,0,0,4.7449322,39.699905,.85040003,6.5308776
1998,110,545,628,127,.97370005,6.300786,1,0,0,4.8441873,39.699905,.97370005,6.4425402
1999,110,545,583,156,.97589993,6.300786,0,1,0,5.0498562,39.699905,.97589993,6.368187
2000,110,545,557,159,.96940005,6.300786,0,0,1,5.0689044,39.699905,.96940005,6.3225651
1997,111,274,163,62,.93849999,5.6131282,0,0,0,4.1271343,31.507208,.93849999,5.09375
1998,111,274,10,190,.94569999,5.6131282,1,0,0,5.2470241,31.507208,.94569999,2.3025851
1999,111,274,4,206,.88889998,5.6131282,0,1,0,5.3278761,31.507208,.88889998,1.3862944
2000,111,274,5,241,.95829999,5.6131282,0,0,1,5.484797,31.507208,.95829999,1.6094379
1997,112,406,168,56,.95789999,6.0063534,0,0,0,4.0253515,36.076283,.95789999,5.1239638
1998,112,406,118,67,.96769994,6.0063534,1,0,0,4.2046928,36.076283,.96769994,4.7706847
1999,112,406,80,84,.96730006,6.0063534,0,1,0,4.4308167,36.076283,.96730006,4.3820267
2000,112,406,3,252,1,6.0063534,0,0,1,5.529429,36.076283,1,1.0986123
1997,113,506,167,58,.97780001,6.2265368,0,0,0,4.0604429,38.76976,.97780001,5.1179938
1998,113,506,84,64,.97940004,6.2265368,1,0,0,4.1588831,38.76976,.97940004,4.4308167
1999,113,506,4,159,.81819999,6.2265368,0,1,0,5.0689044,38.76976,.81819999,1.3862944
2000,113,506,2,228,.70589995,6.2265368,0,0,1,5.4293456,38.76976,.70589995,.69314718
1997,114,977,268,83,.98460001,6.8844867,0,0,0,4.4188404,47.396156,.98460001,5.5909872
1998,114,977,387,109,.99190003,6.8844867,1,0,0,4.6913481,47.396156,.99190003,5.9584246
1999,114,977,394,121,.99480003,6.8844867,0,1,0,4.7957907,47.396156,.99480003,5.9763508
2000,114,977,365,119,.99349999,6.8844867,0,0,1,4.7791233,47.396156,.99349999,5.8998976
1997,115,466,190,37,1,6.1441855,0,0,0,3.6109178,37.751015,1,5.2470241
1998,115,466,66,83,.98360002,6.1441855,1,0,0,4.4188404,37.751015,.98360002,4.1896548
1999,115,466,123,86,1,6.1441855,0,1,0,4.4543471,37.751015,1,4.8121843
2000,115,466,130,88,.99830002,6.1441855,0,0,1,4.4773369,37.751015,.99830002,4.8675346
1997,116,852,219,75,.96429998,6.7475867,0,0,0,4.3174882,45.529926,.96429998,5.3890719
1998,116,852,332,108,.98460001,6.7475867,1,0,0,4.6821313,45.529926,.98460001,5.8051348
1999,116,852,444,111,.99089998,6.7475867,0,1,0,4.7095304,45.529926,.99089998,6.0958247
2000,116,852,377,114,.99339998,6.7475867,0,0,1,4.7361984,45.529926,.99339998,5.9322453
1997,117,1342,210,162,.30579999,7.2019162,0,0,0,5.0875964,51.867596,.30579999,5.3471074
1998,117,1342,224,175,.35709998,7.2019162,1,0,0,5.1647859,51.867596,.35709998,5.4116459
1999,117,1342,293,177,.31780002,7.2019162,0,1,0,5.1761498,51.867596,.31780002,5.6801724
2000,117,1342,436,183,.5248,7.2019162,0,0,1,5.209486,51.867596,.5248,6.0776424
1997,118,1695,291,241,.62580001,7.4354382,0,0,0,5.484797,55.28574,.62580001,5.6733232
1998,118,1695,264,240,.55559999,7.4354382,1,0,0,5.480639,55.28574,.55559999,5.5759492
1999,118,1695,238,350,.48720002,7.4354382,0,1,0,5.857933,55.28574,.48720002,5.4722705
2000,118,1695,252,378,.3696,7.4354382,0,0,1,5.9348941,55.28574,.3696,5.529429
1997,119,972,520,180,.61189997,6.8793559,0,0,0,5.1929569,47.325539,.61189997,6.253829
1998,119,972,557,191,.64480001,6.8793559,1,0,0,5.2522736,47.325539,.64480001,6.3225651
1999,119,972,604,207,.58880001,6.8793559,0,1,0,5.3327188,47.325539,.58880001,6.403574
2000,119,972,645,246,.56340003,6.8793559,0,0,1,5.5053315,47.325539,.56340003,6.4692502
1997,120,183,1910,77,.71160007,5.209486,0,0,0,4.3438053,27.138744,.71160007,7.5548587
1998,120,183,2077,76,.51789999,5.209486,1,0,0,4.3307333,27.138744,.51789999,7.63868
1999,120,183,2070,82,.59500003,5.209486,0,1,0,4.4067192,27.138744,.59500003,7.635304
2000,120,183,2035,95,.77839994,5.209486,0,0,1,4.5538769,27.138744,.77839994,7.6182513
1997,121,769,269,203,.48380002,6.6450911,0,0,0,5.3132062,44.157234,.48380002,5.5947113
1998,121,769,289,243,.55610001,6.6450911,1,0,0,5.4930615,44.157234,.55610001,5.6664267
1999,121,769,309,265,.5104,6.6450911,0,1,0,5.57973,44.157234,.5104,5.7333412
2000,121,769,413,266,.5772,6.6450911,0,0,1,5.5834961,44.157234,.5772,6.0234475
1997,122,525,373,109,.92949998,6.2633982,0,0,0,4.6913481,39.230156,.92949998,5.9215784
1998,122,525,348,121,.95410001,6.2633982,1,0,0,4.7957907,39.230156,.95410001,5.8522024
1999,122,525,382,116,.89910007,6.2633982,0,1,0,4.7535901,39.230156,.89910007,5.9454207
2000,122,525,353,125,.94139999,6.2633982,0,0,1,4.8283138,39.230156,.94139999,5.866468
1997,123,280,200,65,.94569999,5.6347895,0,0,0,4.1743875,31.750853,.94569999,5.2983174
1998,123,280,197,71,.98449999,5.6347895,1,0,0,4.2626801,31.750853,.98449999,5.2832036
1999,123,280,198,67,.97300005,5.6347895,0,1,0,4.2046928,31.750853,.97300005,5.2882671
2000,123,280,208,74,.98540002,5.6347895,0,0,1,4.3040652,31.750853,.98540002,5.3375382
1997,124,152,975,76,.75699997,5.0238805,0,0,0,4.3307333,25.239374,.75699997,6.8824377
1998,124,152,910,80,.76589996,5.0238805,1,0,0,4.3820267,25.239374,.76589996,6.8134446
1999,124,152,921,78,.71589994,5.0238805,0,1,0,4.356709,25.239374,.71589994,6.82546
2000,124,152,963,83,.70679998,5.0238805,0,0,1,4.4188404,25.239374,.70679998,6.8700533
1997,125,1085,505,112,.61080003,6.9893351,0,0,0,4.7184987,48.850803,.61080003,6.2245584
1998,125,1085,433,134,.67230004,6.9893351,1,0,0,4.89784,48.850803,.67230004,6.0707378
1999,125,1085,498,136,.72680002,6.9893351,0,1,0,4.9126549,48.850803,.72680002,6.2105999
2000,125,1085,484,150,.71510005,6.9893351,0,0,1,5.0106354,48.850803,.71510005,6.182085
1997,126,1238,344,180,.4091,7.1212525,0,0,0,5.1929569,50.712238,.4091,5.8406415
1998,126,1238,396,182,.57770002,7.1212525,1,0,0,5.2040067,50.712238,.57770002,5.9814143
1999,126,1238,520,169,.48900002,7.1212525,0,1,0,5.1298985,50.712238,.48900002,6.253829
2000,126,1238,506,197,.44479999,7.1212525,0,0,1,5.2832036,50.712238,.44479999,6.2265368
1997,127,335,292,81,.95339996,5.8141303,0,0,0,4.3944492,33.804111,.95339996,5.676754
1998,127,335,284,89,.95679998,5.8141303,1,0,0,4.4886365,33.804111,.95679998,5.6489744
1999,127,335,284,90,.95749998,5.8141303,0,1,0,4.4998097,33.804111,.95749998,5.6489744
2000,127,335,290,95,.95160002,5.8141303,0,0,1,4.5538769,33.804111,.95160002,5.6698809
1997,128,290,198,79,.97190005,5.6698809,0,0,0,4.3694477,32.147549,.97190005,5.2882671
1998,128,290,155,86,.97120005,5.6698809,1,0,0,4.4543471,32.147549,.97120005,5.0434251
1999,128,290,179,86,.97019994,5.6698809,0,1,0,4.4543471,32.147549,.97019994,5.187386
2000,128,290,163,90,.98199999,5.6698809,0,0,1,4.4998097,32.147549,.98199999,5.09375
1997,129,754,201,109,.70999998,6.6253924,0,0,0,4.6913481,43.895824,.70999998,5.3033047
1998,129,754,208,120,.76480001,6.6253924,1,0,0,4.7874918,43.895824,.76480001,5.3375382
1999,129,754,251,121,.74050003,6.6253924,0,1,0,4.7957907,43.895824,.74050003,5.5254531
2000,129,754,257,141,.77760005,6.6253924,0,0,1,4.94876,43.895824,.77760005,5.5490761
1997,130,446,188,116,.5442,6.1003189,0,0,0,4.7535901,37.21389,.5442,5.2364421
1998,130,446,191,129,.62669998,6.1003189,1,0,0,4.8598123,37.21389,.62669998,5.2522736
1999,130,446,212,128,.62759995,6.1003189,0,1,0,4.8520303,37.21389,.62759995,5.3565865
2000,130,446,215,141,.67730004,6.1003189,0,0,1,4.94876,37.21389,.67730004,5.3706379
1997,131,1509,554,267,.45720002,7.3192024,0,0,0,5.5872488,53.570724,.45720002,6.3171649
1998,131,1509,530,283,.4039,7.3192024,1,0,0,5.6454468,53.570724,.4039,6.2728772
1999,131,1509,619,346,.42950001,7.3192024,0,1,0,5.8464389,53.570724,.42950001,6.4281054
2000,131,1509,679,373,.4375,7.3192024,0,0,1,5.9215784,53.570724,.4375,6.5206213
1997,132,996,230,146,.42640001,6.9037471,0,0,0,4.9836068,47.661724,.42640001,5.4380794
1998,132,996,236,152,.39590001,6.9037471,1,0,0,5.0238805,47.661724,.39590001,5.4638319
1999,132,996,270,159,.35099998,6.9037471,0,1,0,5.0689044,47.661724,.35099998,5.5984221
2000,132,996,285,171,.41439998,6.9037471,0,0,1,5.1416636,47.661724,.41439998,5.6524892
1997,133,868,552,134,.50400001,6.7661915,0,0,0,4.89784,45.781345,.50400001,6.3135481
1998,133,868,459,136,.51410002,6.7661915,1,0,0,4.9126549,45.781345,.51410002,6.1290503
1999,133,868,568,138,.46650001,6.7661915,0,1,0,4.9272537,45.781345,.46650001,6.3421216
2000,133,868,580,147,.51450002,6.7661915,0,0,1,4.9904327,45.781345,.51450002,6.363028
1997,134,1163,221,150,.2863,7.0587583,0,0,0,5.0106354,49.826069,.2863,5.3981628
